month;mort_pad_att;UF;capital;regiao
2007 Nov;1,64;GO;Goiania;Centro Oeste
2007 Dec;2,48;GO;Goiania;Centro Oeste
2008 Jan;1,47;GO;Goiania;Centro Oeste
2008 Feb;1,58;GO;Goiania;Centro Oeste
2008 Mar;2,3;GO;Goiania;Centro Oeste
2008 Apr;1,95;GO;Goiania;Centro Oeste
2008 May;1,84;GO;Goiania;Centro Oeste
2008 Jun;2,8;GO;Goiania;Centro Oeste
2008 Jul;2,52;GO;Goiania;Centro Oeste
2008 Aug;1,43;GO;Goiania;Centro Oeste
2008 Sep;2,26;GO;Goiania;Centro Oeste
2008 Oct;2,49;GO;Goiania;Centro Oeste
2008 Nov;1,52;GO;Goiania;Centro Oeste
2008 Dec;1,6;GO;Goiania;Centro Oeste
2009 Jan;1,9;GO;Goiania;Centro Oeste
2009 Feb;3,04;GO;Goiania;Centro Oeste
2009 Mar;2,13;GO;Goiania;Centro Oeste
2009 Apr;2,64;GO;Goiania;Centro Oeste
2009 May;2,27;GO;Goiania;Centro Oeste
2009 Jun;2,19;GO;Goiania;Centro Oeste
2009 Jul;1,98;GO;Goiania;Centro Oeste
2009 Aug;2,55;GO;Goiania;Centro Oeste
2009 Sep;1,9;GO;Goiania;Centro Oeste
2009 Oct;2,27;GO;Goiania;Centro Oeste
2009 Nov;1,41;GO;Goiania;Centro Oeste
2009 Dec;2,84;GO;Goiania;Centro Oeste
2010 Jan;1,58;GO;Goiania;Centro Oeste
2010 Feb;1,56;GO;Goiania;Centro Oeste
2010 Mar;2,52;GO;Goiania;Centro Oeste
2010 Apr;2,79;GO;Goiania;Centro Oeste
2010 May;3,11;GO;Goiania;Centro Oeste
2010 Jun;2,58;GO;Goiania;Centro Oeste
2010 Jul;3,35;GO;Goiania;Centro Oeste
2010 Aug;3,51;GO;Goiania;Centro Oeste
2010 Sep;1,88;GO;Goiania;Centro Oeste
2010 Oct;2,16;GO;Goiania;Centro Oeste
2010 Nov;2,32;GO;Goiania;Centro Oeste
2010 Dec;2,76;GO;Goiania;Centro Oeste
2011 Jan;1,82;GO;Goiania;Centro Oeste
2011 Feb;1,92;GO;Goiania;Centro Oeste
2011 Mar;1,94;GO;Goiania;Centro Oeste
2011 Apr;1,43;GO;Goiania;Centro Oeste
2011 May;2,26;GO;Goiania;Centro Oeste
2011 Jun;1,52;GO;Goiania;Centro Oeste
2011 Jul;2,28;GO;Goiania;Centro Oeste
2011 Aug;3,31;GO;Goiania;Centro Oeste
2011 Sep;1,99;GO;Goiania;Centro Oeste
2011 Oct;2,15;GO;Goiania;Centro Oeste
2011 Nov;2,95;GO;Goiania;Centro Oeste
2011 Dec;2,14;GO;Goiania;Centro Oeste
2012 Jan;2,56;GO;Goiania;Centro Oeste
2012 Feb;2,26;GO;Goiania;Centro Oeste
2012 Mar;2,08;GO;Goiania;Centro Oeste
2012 Apr;2,32;GO;Goiania;Centro Oeste
2012 May;2,27;GO;Goiania;Centro Oeste
2012 Jun;1,76;GO;Goiania;Centro Oeste
2012 Jul;2,12;GO;Goiania;Centro Oeste
2012 Aug;2,54;GO;Goiania;Centro Oeste
2012 Sep;3,1;GO;Goiania;Centro Oeste
2012 Oct;3,23;GO;Goiania;Centro Oeste
2012 Nov;1,84;GO;Goiania;Centro Oeste
2012 Dec;1,99;GO;Goiania;Centro Oeste
2013 Jan;1,96;GO;Goiania;Centro Oeste
2013 Feb;1,88;GO;Goiania;Centro Oeste
2013 Mar;1,73;GO;Goiania;Centro Oeste
2013 Apr;1,73;GO;Goiania;Centro Oeste
2013 May;1,78;GO;Goiania;Centro Oeste
2013 Jun;1,77;GO;Goiania;Centro Oeste
2013 Jul;2,62;GO;Goiania;Centro Oeste
2013 Aug;1,79;GO;Goiania;Centro Oeste
2013 Sep;2,86;GO;Goiania;Centro Oeste
2013 Oct;1,8;GO;Goiania;Centro Oeste
2013 Nov;2,16;GO;Goiania;Centro Oeste
2013 Dec;1,67;GO;Goiania;Centro Oeste
2014 Jan;2,22;GO;Goiania;Centro Oeste
2014 Feb;1,47;GO;Goiania;Centro Oeste
2014 Mar;1,82;GO;Goiania;Centro Oeste
2014 Apr;2,15;GO;Goiania;Centro Oeste
2014 May;2,61;GO;Goiania;Centro Oeste
2014 Jun;2,61;GO;Goiania;Centro Oeste
2014 Jul;1,55;GO;Goiania;Centro Oeste
2014 Aug;1,76;GO;Goiania;Centro Oeste
2014 Sep;1,79;GO;Goiania;Centro Oeste
2014 Oct;1,95;GO;Goiania;Centro Oeste
2014 Nov;2,64;GO;Goiania;Centro Oeste
2014 Dec;1,21;GO;Goiania;Centro Oeste
2015 Jan;1,33;GO;Goiania;Centro Oeste
2015 Feb;1,54;GO;Goiania;Centro Oeste
2015 Mar;0,95;GO;Goiania;Centro Oeste
2015 Apr;1,98;GO;Goiania;Centro Oeste
2015 May;1,68;GO;Goiania;Centro Oeste
2015 Jun;1,8;GO;Goiania;Centro Oeste
2015 Jul;1,3;GO;Goiania;Centro Oeste
2015 Aug;1,92;GO;Goiania;Centro Oeste
2015 Sep;1,79;GO;Goiania;Centro Oeste
2015 Oct;1,76;GO;Goiania;Centro Oeste
2015 Nov;1,46;GO;Goiania;Centro Oeste
2015 Dec;1,78;GO;Goiania;Centro Oeste
2016 Jan;1,23;GO;Goiania;Centro Oeste
2016 Feb;1,17;GO;Goiania;Centro Oeste
2016 Mar;2,04;GO;Goiania;Centro Oeste
2016 Apr;1,21;GO;Goiania;Centro Oeste
2016 May;1,55;GO;Goiania;Centro Oeste
2016 Jun;1,44;GO;Goiania;Centro Oeste
2016 Jul;1,54;GO;Goiania;Centro Oeste
2016 Aug;2,44;GO;Goiania;Centro Oeste
2016 Sep;1,75;GO;Goiania;Centro Oeste
2016 Oct;2,34;GO;Goiania;Centro Oeste
2016 Nov;0,63;GO;Goiania;Centro Oeste
2016 Dec;1,29;GO;Goiania;Centro Oeste
2017 Jan;1,37;GO;Goiania;Centro Oeste
2017 Feb;1,16;GO;Goiania;Centro Oeste
2017 Mar;1,64;GO;Goiania;Centro Oeste
2017 Apr;1,33;GO;Goiania;Centro Oeste
2017 May;1,79;GO;Goiania;Centro Oeste
2017 Jun;1,07;GO;Goiania;Centro Oeste
2017 Jul;1,87;GO;Goiania;Centro Oeste
2017 Aug;1,45;GO;Goiania;Centro Oeste
2017 Sep;1,57;GO;Goiania;Centro Oeste
2017 Oct;0,87;GO;Goiania;Centro Oeste
2017 Nov;0,38;GO;Goiania;Centro Oeste
2017 Dec;1,45;GO;Goiania;Centro Oeste
2018 Jan;1,01;GO;Goiania;Centro Oeste
2018 Feb;0,88;GO;Goiania;Centro Oeste
2018 Mar;1;GO;Goiania;Centro Oeste
2018 Apr;1,72;GO;Goiania;Centro Oeste
2018 May;0,7;GO;Goiania;Centro Oeste
2018 Jun;0,99;GO;Goiania;Centro Oeste
2018 Jul;1,16;GO;Goiania;Centro Oeste
2018 Aug;0,91;GO;Goiania;Centro Oeste
2018 Sep;1,35;GO;Goiania;Centro Oeste
2018 Oct;0,7;GO;Goiania;Centro Oeste
2018 Nov;1,1;GO;Goiania;Centro Oeste
2018 Dec;1,11;GO;Goiania;Centro Oeste
2019 Jan;0,97;GO;Goiania;Centro Oeste
2019 Feb;0,98;GO;Goiania;Centro Oeste
2019 Mar;0,77;GO;Goiania;Centro Oeste
2019 Apr;1,13;GO;Goiania;Centro Oeste
2019 May;1,09;GO;Goiania;Centro Oeste
2019 Jun;1,71;GO;Goiania;Centro Oeste
2019 Jul;0,9;GO;Goiania;Centro Oeste
2019 Aug;1,75;GO;Goiania;Centro Oeste
2019 Sep;1,19;GO;Goiania;Centro Oeste
2019 Oct;1,37;GO;Goiania;Centro Oeste
2019 Nov;1,19;GO;Goiania;Centro Oeste
2019 Dec;1,22;GO;Goiania;Centro Oeste
2020 Jan;1,04;GO;Goiania;Centro Oeste
2020 Feb;1,01;GO;Goiania;Centro Oeste
2020 Mar;1;GO;Goiania;Centro Oeste
2020 Apr;0,72;GO;Goiania;Centro Oeste
2020 May;1,65;GO;Goiania;Centro Oeste
2020 Jun;1,38;GO;Goiania;Centro Oeste
2020 Jul;1,1;GO;Goiania;Centro Oeste
2020 Aug;1,21;GO;Goiania;Centro Oeste
2020 Sep;1,24;GO;Goiania;Centro Oeste
2020 Oct;0,92;GO;Goiania;Centro Oeste
2020 Nov;0,63;GO;Goiania;Centro Oeste
2020 Dec;1,36;GO;Goiania;Centro Oeste
2000 Jan;2,36;DF;Brasilia;Centro Oeste
2000 Feb;1,66;DF;Brasilia;Centro Oeste
2000 Mar;2,62;DF;Brasilia;Centro Oeste
2000 Apr;2,26;DF;Brasilia;Centro Oeste
2000 May;2,65;DF;Brasilia;Centro Oeste
2000 Jun;2,1;DF;Brasilia;Centro Oeste
2000 Jul;2,07;DF;Brasilia;Centro Oeste
2000 Aug;1,21;DF;Brasilia;Centro Oeste
2000 Sep;2,08;DF;Brasilia;Centro Oeste
2000 Oct;2,24;DF;Brasilia;Centro Oeste
2000 Nov;1,76;DF;Brasilia;Centro Oeste
2000 Dec;3,01;DF;Brasilia;Centro Oeste
2001 Jan;1,73;DF;Brasilia;Centro Oeste
2001 Feb;1,95;DF;Brasilia;Centro Oeste
2001 Mar;2,43;DF;Brasilia;Centro Oeste
2001 Apr;2,11;DF;Brasilia;Centro Oeste
2001 May;1,67;DF;Brasilia;Centro Oeste
2001 Jun;2,06;DF;Brasilia;Centro Oeste
2001 Jul;2,46;DF;Brasilia;Centro Oeste
2001 Aug;2,36;DF;Brasilia;Centro Oeste
2001 Sep;2,02;DF;Brasilia;Centro Oeste
2001 Oct;1,77;DF;Brasilia;Centro Oeste
2001 Nov;1,57;DF;Brasilia;Centro Oeste
2001 Dec;2,16;DF;Brasilia;Centro Oeste
2002 Jan;2,13;DF;Brasilia;Centro Oeste
2002 Feb;1,83;DF;Brasilia;Centro Oeste
2002 Mar;2,07;DF;Brasilia;Centro Oeste
2002 Apr;2,27;DF;Brasilia;Centro Oeste
2002 May;2,25;DF;Brasilia;Centro Oeste
2002 Jun;1,68;DF;Brasilia;Centro Oeste
2002 Jul;2,68;DF;Brasilia;Centro Oeste
2002 Aug;1,88;DF;Brasilia;Centro Oeste
2002 Sep;2,74;DF;Brasilia;Centro Oeste
2002 Oct;1,95;DF;Brasilia;Centro Oeste
2002 Nov;1,84;DF;Brasilia;Centro Oeste
2002 Dec;1,85;DF;Brasilia;Centro Oeste
2003 Jan;1,68;DF;Brasilia;Centro Oeste
2003 Feb;2,06;DF;Brasilia;Centro Oeste
2003 Mar;2,06;DF;Brasilia;Centro Oeste
2003 Apr;2,64;DF;Brasilia;Centro Oeste
2003 May;1,92;DF;Brasilia;Centro Oeste
2003 Jun;1,93;DF;Brasilia;Centro Oeste
2003 Jul;2,68;DF;Brasilia;Centro Oeste
2003 Aug;2,71;DF;Brasilia;Centro Oeste
2003 Sep;2,63;DF;Brasilia;Centro Oeste
2003 Oct;1,69;DF;Brasilia;Centro Oeste
2003 Nov;1,83;DF;Brasilia;Centro Oeste
2003 Dec;3,6;DF;Brasilia;Centro Oeste
2004 Jan;1,96;DF;Brasilia;Centro Oeste
2004 Feb;1,87;DF;Brasilia;Centro Oeste
2004 Mar;2,04;DF;Brasilia;Centro Oeste
2004 Apr;1,96;DF;Brasilia;Centro Oeste
2004 May;2,05;DF;Brasilia;Centro Oeste
2004 Jun;1,77;DF;Brasilia;Centro Oeste
2004 Jul;2,65;DF;Brasilia;Centro Oeste
2004 Aug;2,05;DF;Brasilia;Centro Oeste
2004 Sep;1,51;DF;Brasilia;Centro Oeste
2004 Oct;2,21;DF;Brasilia;Centro Oeste
2004 Nov;1,68;DF;Brasilia;Centro Oeste
2004 Dec;1,53;DF;Brasilia;Centro Oeste
2005 Jan;2,28;DF;Brasilia;Centro Oeste
2005 Feb;1,54;DF;Brasilia;Centro Oeste
2005 Mar;1,74;DF;Brasilia;Centro Oeste
2005 Apr;2,31;DF;Brasilia;Centro Oeste
2005 May;1,64;DF;Brasilia;Centro Oeste
2005 Jun;1,77;DF;Brasilia;Centro Oeste
2005 Jul;2,58;DF;Brasilia;Centro Oeste
2005 Aug;2,17;DF;Brasilia;Centro Oeste
2005 Sep;1,63;DF;Brasilia;Centro Oeste
2005 Oct;2,01;DF;Brasilia;Centro Oeste
2005 Nov;1,52;DF;Brasilia;Centro Oeste
2005 Dec;1,97;DF;Brasilia;Centro Oeste
2006 Jan;2,52;DF;Brasilia;Centro Oeste
2006 Feb;1,58;DF;Brasilia;Centro Oeste
2006 Mar;1,77;DF;Brasilia;Centro Oeste
2006 Apr;1,27;DF;Brasilia;Centro Oeste
2006 May;1,8;DF;Brasilia;Centro Oeste
2006 Jun;1,08;DF;Brasilia;Centro Oeste
2006 Jul;2,02;DF;Brasilia;Centro Oeste
2006 Aug;1,42;DF;Brasilia;Centro Oeste
2006 Sep;1,58;DF;Brasilia;Centro Oeste
2006 Oct;1,39;DF;Brasilia;Centro Oeste
2006 Nov;1,89;DF;Brasilia;Centro Oeste
2006 Dec;2,01;DF;Brasilia;Centro Oeste
2007 Jan;1,86;DF;Brasilia;Centro Oeste
2007 Feb;1,48;DF;Brasilia;Centro Oeste
2007 Mar;1,49;DF;Brasilia;Centro Oeste
2007 Apr;1,89;DF;Brasilia;Centro Oeste
2007 May;2,16;DF;Brasilia;Centro Oeste
2007 Jun;1,68;DF;Brasilia;Centro Oeste
2007 Jul;2,02;DF;Brasilia;Centro Oeste
2007 Aug;2,09;DF;Brasilia;Centro Oeste
2007 Sep;2,67;DF;Brasilia;Centro Oeste
2007 Oct;1,83;DF;Brasilia;Centro Oeste
2007 Nov;1,9;DF;Brasilia;Centro Oeste
2007 Dec;1,86;DF;Brasilia;Centro Oeste
2008 Jan;2,04;DF;Brasilia;Centro Oeste
2008 Feb;1,59;DF;Brasilia;Centro Oeste
2008 Mar;1,96;DF;Brasilia;Centro Oeste
2008 Apr;2,08;DF;Brasilia;Centro Oeste
2008 May;2,02;DF;Brasilia;Centro Oeste
2008 Jun;1,63;DF;Brasilia;Centro Oeste
2008 Jul;1,47;DF;Brasilia;Centro Oeste
2008 Aug;1,79;DF;Brasilia;Centro Oeste
2008 Sep;1,49;DF;Brasilia;Centro Oeste
2008 Oct;1,63;DF;Brasilia;Centro Oeste
2008 Nov;1,75;DF;Brasilia;Centro Oeste
2008 Dec;1,73;DF;Brasilia;Centro Oeste
2009 Jan;1,85;DF;Brasilia;Centro Oeste
2009 Feb;1,48;DF;Brasilia;Centro Oeste
2009 Mar;1,49;DF;Brasilia;Centro Oeste
2009 Apr;1,76;DF;Brasilia;Centro Oeste
2009 May;1,87;DF;Brasilia;Centro Oeste
2009 Jun;1,47;DF;Brasilia;Centro Oeste
2009 Jul;2,05;DF;Brasilia;Centro Oeste
2009 Aug;1,79;DF;Brasilia;Centro Oeste
2009 Sep;1,48;DF;Brasilia;Centro Oeste
2009 Oct;1,78;DF;Brasilia;Centro Oeste
2009 Nov;1,65;DF;Brasilia;Centro Oeste
2009 Dec;1,91;DF;Brasilia;Centro Oeste
2010 Jan;1,93;DF;Brasilia;Centro Oeste
2010 Feb;1,22;DF;Brasilia;Centro Oeste
2010 Mar;1,53;DF;Brasilia;Centro Oeste
2010 Apr;1,61;DF;Brasilia;Centro Oeste
2010 May;1,98;DF;Brasilia;Centro Oeste
2010 Jun;2,37;DF;Brasilia;Centro Oeste
2010 Jul;1,36;DF;Brasilia;Centro Oeste
2010 Aug;2,43;DF;Brasilia;Centro Oeste
2010 Sep;1,98;DF;Brasilia;Centro Oeste
2010 Oct;1,6;DF;Brasilia;Centro Oeste
2010 Nov;1,4;DF;Brasilia;Centro Oeste
2010 Dec;1,65;DF;Brasilia;Centro Oeste
2011 Jan;2,54;DF;Brasilia;Centro Oeste
2011 Feb;1,22;DF;Brasilia;Centro Oeste
2011 Mar;1,69;DF;Brasilia;Centro Oeste
2011 Apr;1,57;DF;Brasilia;Centro Oeste
2011 May;2,02;DF;Brasilia;Centro Oeste
2011 Jun;1,51;DF;Brasilia;Centro Oeste
2011 Jul;1,35;DF;Brasilia;Centro Oeste
2011 Aug;1,86;DF;Brasilia;Centro Oeste
2011 Sep;1,65;DF;Brasilia;Centro Oeste
2011 Oct;1,74;DF;Brasilia;Centro Oeste
2011 Nov;1,64;DF;Brasilia;Centro Oeste
2011 Dec;1,59;DF;Brasilia;Centro Oeste
2012 Jan;1,38;DF;Brasilia;Centro Oeste
2012 Feb;1,92;DF;Brasilia;Centro Oeste
2012 Mar;1,49;DF;Brasilia;Centro Oeste
2012 Apr;1,69;DF;Brasilia;Centro Oeste
2012 May;1,76;DF;Brasilia;Centro Oeste
2012 Jun;1,35;DF;Brasilia;Centro Oeste
2012 Jul;1,86;DF;Brasilia;Centro Oeste
2012 Aug;1,88;DF;Brasilia;Centro Oeste
2012 Sep;1,91;DF;Brasilia;Centro Oeste
2012 Oct;1,74;DF;Brasilia;Centro Oeste
2012 Nov;1,68;DF;Brasilia;Centro Oeste
2012 Dec;1,55;DF;Brasilia;Centro Oeste
2013 Jan;1,65;DF;Brasilia;Centro Oeste
2013 Feb;1,19;DF;Brasilia;Centro Oeste
2013 Mar;1,27;DF;Brasilia;Centro Oeste
2013 Apr;1,37;DF;Brasilia;Centro Oeste
2013 May;1,27;DF;Brasilia;Centro Oeste
2013 Jun;1,52;DF;Brasilia;Centro Oeste
2013 Jul;2,3;DF;Brasilia;Centro Oeste
2013 Aug;1,58;DF;Brasilia;Centro Oeste
2013 Sep;1,13;DF;Brasilia;Centro Oeste
2013 Oct;1,3;DF;Brasilia;Centro Oeste
2013 Nov;1,5;DF;Brasilia;Centro Oeste
2013 Dec;2,46;DF;Brasilia;Centro Oeste
2014 Jan;1,45;DF;Brasilia;Centro Oeste
2014 Feb;1,76;DF;Brasilia;Centro Oeste
2014 Mar;1,97;DF;Brasilia;Centro Oeste
2014 Apr;1,36;DF;Brasilia;Centro Oeste
2014 May;1,19;DF;Brasilia;Centro Oeste
2014 Jun;1,51;DF;Brasilia;Centro Oeste
2014 Jul;1,64;DF;Brasilia;Centro Oeste
2014 Aug;1,62;DF;Brasilia;Centro Oeste
2014 Sep;1,59;DF;Brasilia;Centro Oeste
2014 Oct;1,27;DF;Brasilia;Centro Oeste
2014 Nov;0,98;DF;Brasilia;Centro Oeste
2014 Dec;1,69;DF;Brasilia;Centro Oeste
2015 Jan;1,76;DF;Brasilia;Centro Oeste
2015 Feb;1,42;DF;Brasilia;Centro Oeste
2015 Mar;1,27;DF;Brasilia;Centro Oeste
2015 Apr;1,69;DF;Brasilia;Centro Oeste
2015 May;1,12;DF;Brasilia;Centro Oeste
2015 Jun;0,98;DF;Brasilia;Centro Oeste
2015 Jul;1,55;DF;Brasilia;Centro Oeste
2015 Aug;1,5;DF;Brasilia;Centro Oeste
2015 Sep;1,1;DF;Brasilia;Centro Oeste
2015 Oct;1,38;DF;Brasilia;Centro Oeste
2015 Nov;0,92;DF;Brasilia;Centro Oeste
2015 Dec;1,43;DF;Brasilia;Centro Oeste
2016 Jan;1,07;DF;Brasilia;Centro Oeste
2016 Feb;0,87;DF;Brasilia;Centro Oeste
2016 Mar;0,99;DF;Brasilia;Centro Oeste
2016 Apr;1,45;DF;Brasilia;Centro Oeste
2016 May;1,47;DF;Brasilia;Centro Oeste
2016 Jun;1,12;DF;Brasilia;Centro Oeste
2016 Jul;1,4;DF;Brasilia;Centro Oeste
2016 Aug;0,97;DF;Brasilia;Centro Oeste
2016 Sep;1,64;DF;Brasilia;Centro Oeste
2016 Oct;1,25;DF;Brasilia;Centro Oeste
2016 Nov;1,12;DF;Brasilia;Centro Oeste
2016 Dec;1,26;DF;Brasilia;Centro Oeste
2017 Jan;1,17;DF;Brasilia;Centro Oeste
2017 Feb;1,06;DF;Brasilia;Centro Oeste
2017 Mar;0,8;DF;Brasilia;Centro Oeste
2017 Apr;1,02;DF;Brasilia;Centro Oeste
2017 May;0,72;DF;Brasilia;Centro Oeste
2017 Jun;0,73;DF;Brasilia;Centro Oeste
2017 Jul;1,3;DF;Brasilia;Centro Oeste
2017 Aug;1,04;DF;Brasilia;Centro Oeste
2017 Sep;0,93;DF;Brasilia;Centro Oeste
2017 Oct;1,15;DF;Brasilia;Centro Oeste
2017 Nov;0,72;DF;Brasilia;Centro Oeste
2017 Dec;0,61;DF;Brasilia;Centro Oeste
2018 Jan;1,3;DF;Brasilia;Centro Oeste
2018 Feb;0,83;DF;Brasilia;Centro Oeste
2018 Mar;1,36;DF;Brasilia;Centro Oeste
2018 Apr;1,2;DF;Brasilia;Centro Oeste
2018 May;0,88;DF;Brasilia;Centro Oeste
2018 Jun;0,62;DF;Brasilia;Centro Oeste
2018 Jul;1,28;DF;Brasilia;Centro Oeste
2018 Aug;1,04;DF;Brasilia;Centro Oeste
2018 Sep;0,73;DF;Brasilia;Centro Oeste
2018 Oct;0,86;DF;Brasilia;Centro Oeste
2018 Nov;0,45;DF;Brasilia;Centro Oeste
2018 Dec;0,77;DF;Brasilia;Centro Oeste
2019 Jan;0,81;DF;Brasilia;Centro Oeste
2019 Feb;1,11;DF;Brasilia;Centro Oeste
2019 Mar;0,88;DF;Brasilia;Centro Oeste
2019 Apr;0,89;DF;Brasilia;Centro Oeste
2019 May;0,94;DF;Brasilia;Centro Oeste
2019 Jun;0,83;DF;Brasilia;Centro Oeste
2019 Jul;1,07;DF;Brasilia;Centro Oeste
2019 Aug;0,43;DF;Brasilia;Centro Oeste
2019 Sep;0,99;DF;Brasilia;Centro Oeste
2019 Oct;0,86;DF;Brasilia;Centro Oeste
2019 Nov;0,87;DF;Brasilia;Centro Oeste
2019 Dec;0,82;DF;Brasilia;Centro Oeste
2020 Jan;0,76;DF;Brasilia;Centro Oeste
2020 Feb;0,68;DF;Brasilia;Centro Oeste
2020 Mar;0,46;DF;Brasilia;Centro Oeste
2020 Apr;0,84;DF;Brasilia;Centro Oeste
2020 May;0,8;DF;Brasilia;Centro Oeste
2020 Jun;0,92;DF;Brasilia;Centro Oeste
2020 Jul;0,77;DF;Brasilia;Centro Oeste
2020 Aug;1,12;DF;Brasilia;Centro Oeste
2020 Sep;0,82;DF;Brasilia;Centro Oeste
2020 Oct;1,2;DF;Brasilia;Centro Oeste
2020 Nov;0,8;DF;Brasilia;Centro Oeste
2020 Dec;0,71;DF;Brasilia;Centro Oeste
2000 Jan;1,43;BR;Todas as capitais;Brasil
2000 Feb;1,31;BR;Todas as capitais;Brasil
2000 Mar;1,36;BR;Todas as capitais;Brasil
2000 Apr;1,33;BR;Todas as capitais;Brasil
2000 May;1,34;BR;Todas as capitais;Brasil
2000 Jun;1,25;BR;Todas as capitais;Brasil
2000 Jul;1,4;BR;Todas as capitais;Brasil
2000 Aug;1,23;BR;Todas as capitais;Brasil
2000 Sep;1,34;BR;Todas as capitais;Brasil
2000 Oct;1,22;BR;Todas as capitais;Brasil
2000 Nov;1,2;BR;Todas as capitais;Brasil
2000 Dec;1,38;BR;Todas as capitais;Brasil
2001 Jan;1,34;BR;Todas as capitais;Brasil
2001 Feb;1,51;BR;Todas as capitais;Brasil
2001 Mar;1,35;BR;Todas as capitais;Brasil
2001 Apr;1,38;BR;Todas as capitais;Brasil
2001 May;1,46;BR;Todas as capitais;Brasil
2001 Jun;1,38;BR;Todas as capitais;Brasil
2001 Jul;1,57;BR;Todas as capitais;Brasil
2001 Aug;1,43;BR;Todas as capitais;Brasil
2001 Sep;1,38;BR;Todas as capitais;Brasil
2001 Oct;1,32;BR;Todas as capitais;Brasil
2001 Nov;1,43;BR;Todas as capitais;Brasil
2001 Dec;1,71;BR;Todas as capitais;Brasil
2002 Jan;1,26;BR;Todas as capitais;Brasil
2002 Feb;1,19;BR;Todas as capitais;Brasil
2002 Mar;1,45;BR;Todas as capitais;Brasil
2002 Apr;1,33;BR;Todas as capitais;Brasil
2002 May;1,33;BR;Todas as capitais;Brasil
2002 Jun;1,37;BR;Todas as capitais;Brasil
2002 Jul;1,35;BR;Todas as capitais;Brasil
2002 Aug;1,39;BR;Todas as capitais;Brasil
2002 Sep;1,42;BR;Todas as capitais;Brasil
2002 Oct;1,47;BR;Todas as capitais;Brasil
2002 Nov;1,43;BR;Todas as capitais;Brasil
2002 Dec;1,56;BR;Todas as capitais;Brasil
2003 Jan;1,35;BR;Todas as capitais;Brasil
2003 Feb;1,32;BR;Todas as capitais;Brasil
2003 Mar;1,43;BR;Todas as capitais;Brasil
2003 Apr;1,53;BR;Todas as capitais;Brasil
2003 May;1,54;BR;Todas as capitais;Brasil
2003 Jun;1,36;BR;Todas as capitais;Brasil
2003 Jul;1,46;BR;Todas as capitais;Brasil
2003 Aug;1,41;BR;Todas as capitais;Brasil
2003 Sep;1,32;BR;Todas as capitais;Brasil
2003 Oct;1,32;BR;Todas as capitais;Brasil
2003 Nov;1,36;BR;Todas as capitais;Brasil
2003 Dec;1,57;BR;Todas as capitais;Brasil
2004 Jan;1,41;BR;Todas as capitais;Brasil
2004 Feb;1,31;BR;Todas as capitais;Brasil
2004 Mar;1,28;BR;Todas as capitais;Brasil
2004 Apr;1,39;BR;Todas as capitais;Brasil
2004 May;1,27;BR;Todas as capitais;Brasil
2004 Jun;1,25;BR;Todas as capitais;Brasil
2004 Jul;1,47;BR;Todas as capitais;Brasil
2004 Aug;1,45;BR;Todas as capitais;Brasil
2004 Sep;1,41;BR;Todas as capitais;Brasil
2004 Oct;1,5;BR;Todas as capitais;Brasil
2004 Nov;1,37;BR;Todas as capitais;Brasil
2004 Dec;1,6;BR;Todas as capitais;Brasil
2005 Jan;1,49;BR;Todas as capitais;Brasil
2005 Feb;1,47;BR;Todas as capitais;Brasil
2005 Mar;1,43;BR;Todas as capitais;Brasil
2005 Apr;1,48;BR;Todas as capitais;Brasil
2005 May;1,45;BR;Todas as capitais;Brasil
2005 Jun;1,41;BR;Todas as capitais;Brasil
2005 Jul;1,62;BR;Todas as capitais;Brasil
2005 Aug;1,48;BR;Todas as capitais;Brasil
2005 Sep;1,32;BR;Todas as capitais;Brasil
2005 Oct;1,55;BR;Todas as capitais;Brasil
2005 Nov;1,27;BR;Todas as capitais;Brasil
2005 Dec;1,54;BR;Todas as capitais;Brasil
2006 Jan;1,55;BR;Todas as capitais;Brasil
2006 Feb;1,28;BR;Todas as capitais;Brasil
2006 Mar;1,31;BR;Todas as capitais;Brasil
2006 Apr;1,4;BR;Todas as capitais;Brasil
2006 May;1,34;BR;Todas as capitais;Brasil
2006 Jun;1,37;BR;Todas as capitais;Brasil
2006 Jul;1,49;BR;Todas as capitais;Brasil
2006 Aug;1,44;BR;Todas as capitais;Brasil
2006 Sep;1,38;BR;Todas as capitais;Brasil
2006 Oct;1,39;BR;Todas as capitais;Brasil
2006 Nov;1,48;BR;Todas as capitais;Brasil
2006 Dec;1,67;BR;Todas as capitais;Brasil
2007 Jan;1,4;BR;Todas as capitais;Brasil
2007 Feb;1,27;BR;Todas as capitais;Brasil
2007 Mar;1,41;BR;Todas as capitais;Brasil
2007 Apr;1,39;BR;Todas as capitais;Brasil
2007 May;1,38;BR;Todas as capitais;Brasil
2007 Jun;1,43;BR;Todas as capitais;Brasil
2007 Jul;1,31;BR;Todas as capitais;Brasil
2007 Aug;1,27;BR;Todas as capitais;Brasil
2007 Sep;1,35;BR;Todas as capitais;Brasil
2007 Oct;1,37;BR;Todas as capitais;Brasil
2007 Nov;1,12;BR;Todas as capitais;Brasil
2007 Dec;1,48;BR;Todas as capitais;Brasil
2008 Jan;1,27;BR;Todas as capitais;Brasil
2008 Feb;1,17;BR;Todas as capitais;Brasil
2008 Mar;1,33;BR;Todas as capitais;Brasil
2008 Apr;1,29;BR;Todas as capitais;Brasil
2008 May;1,45;BR;Todas as capitais;Brasil
